[2025-Nov-04 02:56:21.831537] <info>: (UrlShortenService.cpp:89:main) Starting the url-shorten-service server...
[2025-Nov-04 02:58:25.880346] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=486324124695398080, url count=0]
[2025-Nov-04 03:06:45.046384] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=793997840577032320, return count=0]
[2025-Nov-04 03:06:50.410328] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=811587020158371712, url count=0]
[2025-Nov-04 03:06:50.410819] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=811587020158371712, return count=0]
[2025-Nov-04 03:06:55.752343] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=374331265302042816, url count=0]
[2025-Nov-04 03:06:55.752567] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=374331265302042816, return count=0]
[2025-Nov-04 03:07:01.132406] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=295372488327001472, url count=0]
[2025-Nov-04 03:07:01.132544] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=295372488327001472, return count=0]
[2025-Nov-04 03:07:06.476687] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=928299709122670720, url count=0]
[2025-Nov-04 03:07:06.476836] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=928299709122670720, return count=0]
[2025-Nov-04 03:07:11.827225] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1100258610827585024, url count=0]
[2025-Nov-04 03:07:11.827476] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=1100258610827585024, return count=0]
[2025-Nov-04 03:07:17.198077] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=669878946334835968, url count=0]
[2025-Nov-04 03:07:17.198243] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=669878946334835968, return count=0]
[2025-Nov-04 03:07:22.542424] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=424645855267243200, url count=0]
[2025-Nov-04 03:07:22.542856] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=424645855267243200, return count=0]
[2025-Nov-04 03:07:27.890650] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=487848832210035136, url count=0]
[2025-Nov-04 03:07:27.891314] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=487848832210035136, return count=0]
[2025-Nov-04 03:07:33.244238] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=671804139569838976, url count=0]
[2025-Nov-04 03:07:33.244422] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=671804139569838976, return count=0]
[2025-Nov-04 03:07:38.616342] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=590901127732598144, url count=0]
[2025-Nov-04 03:07:38.616518] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=590901127732598144, return count=0]
[2025-Nov-04 03:07:43.963089] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=685108665934302464, url count=0]
[2025-Nov-04 03:07:43.963253] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=685108665934302464, return count=0]
[2025-Nov-04 03:07:49.319950] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=879940644530727168, url count=0]
[2025-Nov-04 03:07:49.320098] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=879940644530727168, return count=0]
[2025-Nov-04 03:07:54.659975] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=837715499729784064, url count=0]
[2025-Nov-04 03:07:54.660107] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=837715499729784064, return count=0]
[2025-Nov-04 03:08:00.009231] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1096612632196493568, url count=0]
[2025-Nov-04 03:08:00.009520] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=1096612632196493568, return count=0]
[2025-Nov-04 03:08:05.380537] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=537916360777089152, url count=0]
[2025-Nov-04 03:08:05.380698] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=537916360777089152, return count=0]
[2025-Nov-04 03:08:10.725868] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=766355323932337280, url count=0]
[2025-Nov-04 03:08:10.726007] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=766355323932337280, return count=0]
[2025-Nov-04 03:08:16.073531] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=91928095792337792, url count=0]
[2025-Nov-04 03:08:16.073676] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=91928095792337792, return count=0]
[2025-Nov-04 03:08:21.430183] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=723513532576319872, url count=0]
[2025-Nov-04 03:08:21.430325] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=723513532576319872, return count=0]
[2025-Nov-04 03:08:26.796332] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=361352282652264576, url count=0]
[2025-Nov-04 03:08:26.796481] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=361352282652264576, return count=0]
[2025-Nov-04 03:08:32.208006] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=448556981571493248, url count=0]
[2025-Nov-04 03:08:32.208141] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=448556981571493248, return count=0]
[2025-Nov-04 03:08:37.567486] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=383658343172476480, url count=0]
[2025-Nov-04 03:08:37.567763] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=383658343172476480, return count=0]
[2025-Nov-04 03:08:42.914196] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1094363097858601216, url count=0]
[2025-Nov-04 03:08:42.914570] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=1094363097858601216, return count=0]
[2025-Nov-04 03:08:48.258447] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=313501386601336768, url count=0]
[2025-Nov-04 03:08:48.258998] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=313501386601336768, return count=0]
[2025-Nov-04 03:08:53.606258] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=884749549101069312, url count=0]
[2025-Nov-04 03:08:53.606417] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=884749549101069312, return count=0]
[2025-Nov-04 03:08:58.951797] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1086571472068600960, url count=0]
[2025-Nov-04 03:08:58.951949] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=1086571472068600960, return count=0]
[2025-Nov-04 03:09:04.337845] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=35244223616834636, url count=0]
[2025-Nov-04 03:09:04.337994] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=35244223616834636, return count=0]
[2025-Nov-04 03:09:09.705114] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=109868290038782320, url count=0]
[2025-Nov-04 03:09:09.705250] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=109868290038782320, return count=0]
[2025-Nov-04 03:09:15.070011] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=994838136601657216, url count=0]
[2025-Nov-04 03:09:15.070164] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=994838136601657216, return count=0]
[2025-Nov-04 03:09:20.433270] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=440168561203177792, url count=0]
[2025-Nov-04 03:09:20.433426] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=440168561203177792, return count=0]
[2025-Nov-04 03:09:25.787125] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=560682232071200000, url count=0]
[2025-Nov-04 03:09:25.787437] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=560682232071200000, return count=0]
[2025-Nov-04 03:09:31.141643] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=251196555592217920, url count=0]
[2025-Nov-04 03:09:31.141798] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=251196555592217920, return count=0]
[2025-Nov-04 03:09:36.494897] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=926520061978403200, url count=0]
[2025-Nov-04 03:09:36.495086] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=926520061978403200, return count=0]
[2025-Nov-04 03:09:41.849120] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=292574677422884224, url count=0]
[2025-Nov-04 03:09:41.849276] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=292574677422884224, return count=0]
[2025-Nov-04 03:09:47.242214] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=657377545175852416, url count=0]
[2025-Nov-04 03:09:47.242810] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=657377545175852416, return count=0]
[2025-Nov-04 03:09:52.583437] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=752084124984343936, url count=0]
[2025-Nov-04 03:09:52.583584] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=752084124984343936, return count=0]
[2025-Nov-04 03:09:57.938331] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=896225603788861952, url count=0]
[2025-Nov-04 03:09:57.938473] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=896225603788861952, return count=0]
[2025-Nov-04 03:10:03.292342] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=756299934539784192, url count=0]
[2025-Nov-04 03:10:03.292483] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=756299934539784192, return count=0]
[2025-Nov-04 03:10:08.657849] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=166287945252643520, url count=0]
[2025-Nov-04 03:10:08.658075] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=166287945252643520, return count=0]
[2025-Nov-04 03:10:14.020667] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1028088475319601024, url count=0]
[2025-Nov-04 03:10:14.020828] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=1028088475319601024, return count=0]
[2025-Nov-04 03:10:19.391036] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=956669312816997376, url count=0]
[2025-Nov-04 03:10:19.391230] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=956669312816997376, return count=0]
[2025-Nov-04 03:10:24.761230] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1003069074624475776, url count=0]
[2025-Nov-04 03:10:24.761353] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=1003069074624475776, return count=0]
[2025-Nov-04 03:10:30.127974] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1146770912649342464, url count=0]
[2025-Nov-04 03:10:30.128153] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=1146770912649342464, return count=0]
[2025-Nov-04 03:10:35.476185] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=255903680042658368, url count=0]
[2025-Nov-04 03:10:35.476308] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=255903680042658368, return count=0]
[2025-Nov-04 03:10:40.820157] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=828587578444246400, url count=0]
[2025-Nov-04 03:10:40.820291] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=828587578444246400, return count=0]
[2025-Nov-04 03:10:46.193787] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=700726794786450560, url count=0]
[2025-Nov-04 03:10:46.194051] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=700726794786450560, return count=0]
[2025-Nov-04 03:10:51.549804] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1048520773358609664, url count=0]
[2025-Nov-04 03:10:51.549943] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=1048520773358609664, return count=0]
[2025-Nov-04 03:10:56.905047] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=280863724250496832, url count=0]
[2025-Nov-04 03:10:56.905204] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=280863724250496832, return count=0]
[2025-Nov-04 03:11:02.284354] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=709211623791287424, url count=0]
[2025-Nov-04 03:11:02.284543] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=709211623791287424, return count=0]
[2025-Nov-04 03:11:07.653525] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1114274612192333184, url count=0]
[2025-Nov-04 03:11:07.653667] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=1114274612192333184, return count=0]
[2025-Nov-04 03:11:13.003280] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=549050633104990272, url count=0]
[2025-Nov-04 03:11:13.003427] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=549050633104990272, return count=0]
[2025-Nov-04 03:11:18.379150] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=221873435518088160, url count=0]
[2025-Nov-04 03:11:18.379281] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=221873435518088160, return count=0]
[2025-Nov-04 03:11:23.761240] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=319221293498053632, url count=0]
[2025-Nov-04 03:11:23.761426] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=319221293498053632, return count=0]
[2025-Nov-04 03:11:29.137443] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=628293010211544704, url count=0]
[2025-Nov-04 03:11:29.137868] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=628293010211544704, return count=0]
[2025-Nov-04 03:11:34.492277] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=10883255164537636, url count=0]
[2025-Nov-04 03:11:34.492436] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=10883255164537636, return count=0]
[2025-Nov-04 03:11:39.858821] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=698884164231657984, url count=0]
[2025-Nov-04 03:11:39.858949] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=698884164231657984, return count=0]
[2025-Nov-04 03:11:45.246251] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=30285517502859768, url count=0]
[2025-Nov-04 03:11:45.246419] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=30285517502859768, return count=0]
[2025-Nov-04 03:11:50.642986] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=225504171700201696, url count=0]
[2025-Nov-04 03:11:50.643151] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=225504171700201696, return count=0]
[2025-Nov-04 03:11:55.988201] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=247596182254555680, url count=0]
[2025-Nov-04 03:11:55.988387] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=247596182254555680, return count=0]
[2025-Nov-04 03:12:01.339528] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=353913096405676288, url count=0]
[2025-Nov-04 03:12:01.339683] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=353913096405676288, return count=0]
[2025-Nov-04 03:12:06.729930] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=359725869687722432, url count=0]
[2025-Nov-04 03:12:06.730081] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=359725869687722432, return count=0]
[2025-Nov-04 03:12:12.092472] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=668107026745583488, url count=0]
[2025-Nov-04 03:12:12.092648] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=668107026745583488, return count=0]
[2025-Nov-04 03:12:17.442946] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=601994553579911552, url count=0]
[2025-Nov-04 03:12:17.443087] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=601994553579911552, return count=0]
[2025-Nov-04 03:12:22.796856] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=802897110694590208, url count=0]
[2025-Nov-04 03:12:22.797076] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=802897110694590208, return count=0]
[2025-Nov-04 03:12:28.163078] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=325290648471208064, url count=0]
[2025-Nov-04 03:12:28.163243] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=325290648471208064, return count=0]
[2025-Nov-04 03:12:33.530088] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=346340799333726400, url count=0]
[2025-Nov-04 03:12:33.530226] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=346340799333726400, return count=0]
[2025-Nov-04 03:12:38.893824] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=650891869389843072, url count=0]
[2025-Nov-04 03:12:38.894019] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=650891869389843072, return count=0]
[2025-Nov-04 03:12:44.263061] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=483464010360984704, url count=0]
[2025-Nov-04 03:12:44.263202] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=483464010360984704, return count=0]
[2025-Nov-04 03:12:49.622505] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=273938838115634528, url count=0]
[2025-Nov-04 03:12:49.622636] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=273938838115634528, return count=0]
[2025-Nov-04 03:12:54.974298] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1043240856408261248, url count=0]
[2025-Nov-04 03:12:54.974449] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=1043240856408261248, return count=0]
[2025-Nov-04 03:13:00.334811] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=478432982569196608, url count=0]
[2025-Nov-04 03:13:00.335419] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=478432982569196608, return count=0]
[2025-Nov-04 03:13:05.738987] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=375653650934055680, url count=0]
[2025-Nov-04 03:13:05.739193] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=375653650934055680, return count=0]
[2025-Nov-04 03:13:11.104818] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=557386124994293760, url count=0]
[2025-Nov-04 03:13:11.105137] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=557386124994293760, return count=0]
[2025-Nov-04 03:13:16.466579] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1129096423749041536, url count=0]
[2025-Nov-04 03:13:16.466822] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=1129096423749041536, return count=0]
[2025-Nov-04 03:13:21.831389] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=191618304106923648, url count=0]
[2025-Nov-04 03:13:21.831551] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=191618304106923648, return count=0]
[2025-Nov-04 03:13:27.203429] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=825039348113046656, url count=0]
[2025-Nov-04 03:13:27.203592] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=825039348113046656, return count=0]
[2025-Nov-04 03:13:32.544917] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=739821421918041984, url count=0]
[2025-Nov-04 03:13:32.545267] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=739821421918041984, return count=0]
[2025-Nov-04 03:13:37.891687] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=315933440675169984, url count=0]
[2025-Nov-04 03:13:37.891979] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=315933440675169984, return count=0]
[2025-Nov-04 03:13:43.248725] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=892770272141678592, url count=0]
[2025-Nov-04 03:13:43.248886] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=892770272141678592, return count=0]
[2025-Nov-04 03:13:48.614905] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=601572541658177792, url count=0]
[2025-Nov-04 03:13:48.615041] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=601572541658177792, return count=0]
[2025-Nov-04 03:13:53.975079] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=733266265593413632, url count=0]
[2025-Nov-04 03:13:53.975367] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=733266265593413632, return count=0]
[2025-Nov-04 03:13:59.326901] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=9909354221536112, url count=0]
[2025-Nov-04 03:13:59.327074] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=9909354221536112, return count=0]
[2025-Nov-04 03:14:04.672969] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=956116943840014080, url count=0]
[2025-Nov-04 03:14:04.673151] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=956116943840014080, return count=0]
[2025-Nov-04 03:14:10.017884] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=521541036864559552, url count=0]
[2025-Nov-04 03:14:10.018018] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=521541036864559552, return count=0]
[2025-Nov-04 03:14:15.385471] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=794918286873100032, url count=0]
[2025-Nov-04 03:14:15.385631] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=794918286873100032, return count=0]
[2025-Nov-04 03:14:20.747638] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=33014601370620304, url count=0]
[2025-Nov-04 03:14:20.747781] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=33014601370620304, return count=0]
[2025-Nov-04 03:14:26.119715] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=113599018161602752, url count=0]
[2025-Nov-04 03:14:26.119901] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=113599018161602752, return count=0]
[2025-Nov-04 03:14:31.494202] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=701509522384048384, url count=0]
[2025-Nov-04 03:14:31.494357] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=701509522384048384, return count=0]
[2025-Nov-04 03:14:36.868044] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1102073940294735744, url count=0]
[2025-Nov-04 03:14:36.868226] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=1102073940294735744, return count=0]
[2025-Nov-04 03:14:42.231403] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=970873864376023680, url count=0]
[2025-Nov-04 03:14:42.231574] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=970873864376023680, return count=0]
[2025-Nov-04 03:14:47.578599] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=462047045525466432, url count=0]
[2025-Nov-04 03:14:47.578751] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=462047045525466432, return count=0]
[2025-Nov-04 03:14:52.960096] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1038753291231099648, url count=0]
[2025-Nov-04 03:14:52.960490] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=1038753291231099648, return count=0]
[2025-Nov-04 03:14:58.319698] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=958647335380239488, url count=0]
[2025-Nov-04 03:14:58.319872] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=958647335380239488, return count=0]
[2025-Nov-04 03:15:03.665959] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=785257778392604160, url count=0]
[2025-Nov-04 03:15:03.666117] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=785257778392604160, return count=0]
[2025-Nov-04 03:15:09.045124] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=1141457446289109376, url count=0]
