[2025-Nov-04 02:56:21.010187] <info>: (UserMentionService.cpp:75:main) Starting the user-mention-service server...
[2025-Nov-04 02:58:25.880334] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=486324124695398080, usernames count=0]
[2025-Nov-04 03:03:31.671840] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=123628311798885024, usernames count=0]
[2025-Nov-04 03:03:31.672002] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=123628311798885024, total user_mentions count=0]
[2025-Nov-04 03:03:31.672068] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=123628311798885024, return count=0]
[2025-Nov-04 03:03:37.072556] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=600022593656409472, usernames count=0]
[2025-Nov-04 03:03:37.072834] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=600022593656409472, total user_mentions count=0]
[2025-Nov-04 03:03:37.072894] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=600022593656409472, return count=0]
[2025-Nov-04 03:03:42.437942] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=214186823431189568, usernames count=0]
[2025-Nov-04 03:03:42.438145] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=214186823431189568, total user_mentions count=0]
[2025-Nov-04 03:03:42.438215] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=214186823431189568, return count=0]
[2025-Nov-04 03:03:47.821171] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1058588947784762368, usernames count=0]
[2025-Nov-04 03:03:47.821335] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1058588947784762368, total user_mentions count=0]
[2025-Nov-04 03:03:47.821376] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1058588947784762368, return count=0]
[2025-Nov-04 03:03:53.182737] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=767828609532023296, usernames count=0]
[2025-Nov-04 03:03:53.182933] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=767828609532023296, total user_mentions count=0]
[2025-Nov-04 03:03:53.183019] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=767828609532023296, return count=0]
[2025-Nov-04 03:03:58.554730] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=801150490480565888, usernames count=0]
[2025-Nov-04 03:03:58.554993] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=801150490480565888, total user_mentions count=0]
[2025-Nov-04 03:03:58.555072] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=801150490480565888, return count=0]
[2025-Nov-04 03:04:03.902493] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=337694454771944384, usernames count=0]
[2025-Nov-04 03:04:03.902673] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=337694454771944384, total user_mentions count=0]
[2025-Nov-04 03:04:03.902711] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=337694454771944384, return count=0]
[2025-Nov-04 03:04:09.277898] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=343665054238433280, usernames count=0]
[2025-Nov-04 03:04:09.278105] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=343665054238433280, total user_mentions count=0]
[2025-Nov-04 03:04:09.278247] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=343665054238433280, return count=0]
[2025-Nov-04 03:04:14.681802] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=417179297568297472, usernames count=0]
[2025-Nov-04 03:04:14.681960] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=417179297568297472, total user_mentions count=0]
[2025-Nov-04 03:04:14.682009] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=417179297568297472, return count=0]
[2025-Nov-04 03:04:20.058800] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=336238362000919232, usernames count=0]
[2025-Nov-04 03:04:20.058955] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=336238362000919232, total user_mentions count=0]
[2025-Nov-04 03:04:20.059008] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=336238362000919232, return count=0]
[2025-Nov-04 03:04:25.419063] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=537198254756527872, usernames count=0]
[2025-Nov-04 03:04:25.419457] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=537198254756527872, total user_mentions count=0]
[2025-Nov-04 03:04:25.419717] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=537198254756527872, return count=0]
[2025-Nov-04 03:04:30.765135] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=245442494822000992, usernames count=0]
[2025-Nov-04 03:04:30.765603] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=245442494822000992, total user_mentions count=0]
[2025-Nov-04 03:04:30.765648] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=245442494822000992, return count=0]
[2025-Nov-04 03:04:36.128963] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=928502705130241152, usernames count=0]
[2025-Nov-04 03:04:36.129099] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=928502705130241152, total user_mentions count=0]
[2025-Nov-04 03:04:36.129137] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=928502705130241152, return count=0]
[2025-Nov-04 03:04:41.496247] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1007089917156313216, usernames count=0]
[2025-Nov-04 03:04:41.496934] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1007089917156313216, total user_mentions count=0]
[2025-Nov-04 03:04:41.497045] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1007089917156313216, return count=0]
[2025-Nov-04 03:04:46.861303] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=471635349514816320, usernames count=0]
[2025-Nov-04 03:04:46.861499] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=471635349514816320, total user_mentions count=0]
[2025-Nov-04 03:04:46.861569] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=471635349514816320, return count=0]
[2025-Nov-04 03:04:52.218502] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=145829871810533280, usernames count=0]
[2025-Nov-04 03:04:52.218665] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=145829871810533280, total user_mentions count=0]
[2025-Nov-04 03:04:52.218802] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=145829871810533280, return count=0]
[2025-Nov-04 03:04:57.573425] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=803292500890888064, usernames count=0]
[2025-Nov-04 03:04:57.573554] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=803292500890888064, total user_mentions count=0]
[2025-Nov-04 03:04:57.573597] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=803292500890888064, return count=0]
[2025-Nov-04 03:05:02.938553] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=705312279034310400, usernames count=0]
[2025-Nov-04 03:05:02.938716] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=705312279034310400, total user_mentions count=0]
[2025-Nov-04 03:05:02.938781] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=705312279034310400, return count=0]
[2025-Nov-04 03:05:08.322054] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=694148600577113344, usernames count=0]
[2025-Nov-04 03:05:08.322364] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=694148600577113344, total user_mentions count=0]
[2025-Nov-04 03:05:08.322471] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=694148600577113344, return count=0]
[2025-Nov-04 03:05:13.716811] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=442065011413733888, usernames count=0]
[2025-Nov-04 03:05:13.717360] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=442065011413733888, total user_mentions count=0]
[2025-Nov-04 03:05:13.717578] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=442065011413733888, return count=0]
[2025-Nov-04 03:05:19.101521] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1056926730772369536, usernames count=0]
[2025-Nov-04 03:05:19.101720] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1056926730772369536, total user_mentions count=0]
[2025-Nov-04 03:05:19.101814] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1056926730772369536, return count=0]
[2025-Nov-04 03:05:24.476482] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=710581823272077312, usernames count=0]
[2025-Nov-04 03:05:24.476701] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=710581823272077312, total user_mentions count=0]
[2025-Nov-04 03:05:24.476745] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=710581823272077312, return count=0]
[2025-Nov-04 03:05:29.840526] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=550490799074394112, usernames count=0]
[2025-Nov-04 03:05:29.840676] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=550490799074394112, total user_mentions count=0]
[2025-Nov-04 03:05:29.840703] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=550490799074394112, return count=0]
[2025-Nov-04 03:05:35.217277] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=457908927829654144, usernames count=0]
[2025-Nov-04 03:05:35.217419] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=457908927829654144, total user_mentions count=0]
[2025-Nov-04 03:05:35.217453] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=457908927829654144, return count=0]
[2025-Nov-04 03:05:40.652755] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1002654281231450240, usernames count=0]
[2025-Nov-04 03:05:40.652916] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1002654281231450240, total user_mentions count=0]
[2025-Nov-04 03:05:40.652954] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1002654281231450240, return count=0]
[2025-Nov-04 03:05:46.071028] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=750835277523033088, usernames count=0]
[2025-Nov-04 03:05:46.071207] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=750835277523033088, total user_mentions count=0]
[2025-Nov-04 03:05:46.071246] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=750835277523033088, return count=0]
[2025-Nov-04 03:05:51.449113] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=117184584115549840, usernames count=0]
[2025-Nov-04 03:05:51.449340] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=117184584115549840, total user_mentions count=0]
[2025-Nov-04 03:05:51.449409] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=117184584115549840, return count=0]
[2025-Nov-04 03:05:56.814076] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=109612749931690288, usernames count=0]
[2025-Nov-04 03:05:56.814263] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=109612749931690288, total user_mentions count=0]
[2025-Nov-04 03:05:56.814307] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=109612749931690288, return count=0]
[2025-Nov-04 03:06:02.165465] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=781550682163291392, usernames count=0]
[2025-Nov-04 03:06:02.165606] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=781550682163291392, total user_mentions count=0]
[2025-Nov-04 03:06:02.165646] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=781550682163291392, return count=0]
[2025-Nov-04 03:06:07.517428] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=798388290397530752, usernames count=0]
[2025-Nov-04 03:06:07.517755] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=798388290397530752, total user_mentions count=0]
[2025-Nov-04 03:06:07.517844] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=798388290397530752, return count=0]
[2025-Nov-04 03:06:12.870325] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=388984562196535872, usernames count=0]
[2025-Nov-04 03:06:12.870464] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=388984562196535872, total user_mentions count=0]
[2025-Nov-04 03:06:12.870507] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=388984562196535872, return count=0]
[2025-Nov-04 03:06:18.222560] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=355208033200728000, usernames count=0]
[2025-Nov-04 03:06:18.222694] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=355208033200728000, total user_mentions count=0]
[2025-Nov-04 03:06:18.222726] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=355208033200728000, return count=0]
[2025-Nov-04 03:06:23.566725] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=256734995595412416, usernames count=0]
[2025-Nov-04 03:06:23.567007] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=256734995595412416, total user_mentions count=0]
[2025-Nov-04 03:06:23.567058] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=256734995595412416, return count=0]
[2025-Nov-04 03:06:28.960282] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=406798848444114752, usernames count=0]
[2025-Nov-04 03:06:28.960506] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=406798848444114752, total user_mentions count=0]
[2025-Nov-04 03:06:28.960554] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=406798848444114752, return count=0]
[2025-Nov-04 03:06:34.332910] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=551767736379868096, usernames count=0]
[2025-Nov-04 03:06:34.333237] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=551767736379868096, total user_mentions count=0]
[2025-Nov-04 03:06:34.333453] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=551767736379868096, return count=0]
[2025-Nov-04 03:06:39.683812] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=178680296206628064, usernames count=0]
[2025-Nov-04 03:06:39.684040] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=178680296206628064, total user_mentions count=0]
[2025-Nov-04 03:06:39.684100] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=178680296206628064, return count=0]
[2025-Nov-04 03:06:45.046134] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=793997840577032320, usernames count=0]
[2025-Nov-04 03:06:45.046273] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=793997840577032320, total user_mentions count=0]
[2025-Nov-04 03:06:45.046335] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=793997840577032320, return count=0]
[2025-Nov-04 03:06:50.410316] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=811587020158371712, usernames count=0]
[2025-Nov-04 03:06:50.410456] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=811587020158371712, total user_mentions count=0]
[2025-Nov-04 03:06:50.410490] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=811587020158371712, return count=0]
[2025-Nov-04 03:06:55.752271] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=374331265302042816, usernames count=0]
[2025-Nov-04 03:06:55.752410] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=374331265302042816, total user_mentions count=0]
[2025-Nov-04 03:06:55.752451] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=374331265302042816, return count=0]
[2025-Nov-04 03:07:01.132497] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=295372488327001472, usernames count=0]
[2025-Nov-04 03:07:01.132912] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=295372488327001472, total user_mentions count=0]
[2025-Nov-04 03:07:01.132978] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=295372488327001472, return count=0]
[2025-Nov-04 03:07:06.476534] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=928299709122670720, usernames count=0]
[2025-Nov-04 03:07:06.476658] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=928299709122670720, total user_mentions count=0]
[2025-Nov-04 03:07:06.476694] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=928299709122670720, return count=0]
[2025-Nov-04 03:07:11.827249] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1100258610827585024, usernames count=0]
[2025-Nov-04 03:07:11.827380] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1100258610827585024, total user_mentions count=0]
[2025-Nov-04 03:07:11.827413] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1100258610827585024, return count=0]
[2025-Nov-04 03:07:17.198632] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=669878946334835968, usernames count=0]
[2025-Nov-04 03:07:17.198951] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=669878946334835968, total user_mentions count=0]
[2025-Nov-04 03:07:17.199133] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=669878946334835968, return count=0]
[2025-Nov-04 03:07:22.542386] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=424645855267243200, usernames count=0]
[2025-Nov-04 03:07:22.542526] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=424645855267243200, total user_mentions count=0]
[2025-Nov-04 03:07:22.542560] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=424645855267243200, return count=0]
[2025-Nov-04 03:07:27.890599] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=487848832210035136, usernames count=0]
[2025-Nov-04 03:07:27.890816] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=487848832210035136, total user_mentions count=0]
[2025-Nov-04 03:07:27.890890] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=487848832210035136, return count=0]
[2025-Nov-04 03:07:33.244282] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=671804139569838976, usernames count=0]
[2025-Nov-04 03:07:33.244458] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=671804139569838976, total user_mentions count=0]
[2025-Nov-04 03:07:33.244516] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=671804139569838976, return count=0]
[2025-Nov-04 03:07:38.616236] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=590901127732598144, usernames count=0]
[2025-Nov-04 03:07:38.616364] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=590901127732598144, total user_mentions count=0]
[2025-Nov-04 03:07:38.616424] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=590901127732598144, return count=0]
[2025-Nov-04 03:07:43.963025] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=685108665934302464, usernames count=0]
[2025-Nov-04 03:07:43.963152] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=685108665934302464, total user_mentions count=0]
[2025-Nov-04 03:07:43.963182] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=685108665934302464, return count=0]
[2025-Nov-04 03:07:49.320045] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=879940644530727168, usernames count=0]
[2025-Nov-04 03:07:49.320171] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=879940644530727168, total user_mentions count=0]
[2025-Nov-04 03:07:49.320205] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=879940644530727168, return count=0]
[2025-Nov-04 03:07:54.660004] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=837715499729784064, usernames count=0]
[2025-Nov-04 03:07:54.660230] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=837715499729784064, total user_mentions count=0]
[2025-Nov-04 03:07:54.660307] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=837715499729784064, return count=0]
[2025-Nov-04 03:08:00.009255] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1096612632196493568, usernames count=0]
[2025-Nov-04 03:08:00.009384] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1096612632196493568, total user_mentions count=0]
[2025-Nov-04 03:08:00.009431] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1096612632196493568, return count=0]
[2025-Nov-04 03:08:05.380351] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=537916360777089152, usernames count=0]
[2025-Nov-04 03:08:05.380644] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=537916360777089152, total user_mentions count=0]
[2025-Nov-04 03:08:05.380802] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=537916360777089152, return count=0]
[2025-Nov-04 03:08:10.725953] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=766355323932337280, usernames count=0]
[2025-Nov-04 03:08:10.726204] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=766355323932337280, total user_mentions count=0]
[2025-Nov-04 03:08:10.726250] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=766355323932337280, return count=0]
[2025-Nov-04 03:08:16.074083] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=91928095792337792, usernames count=0]
[2025-Nov-04 03:08:16.074279] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=91928095792337792, total user_mentions count=0]
[2025-Nov-04 03:08:16.074313] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=91928095792337792, return count=0]
[2025-Nov-04 03:08:21.430086] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=723513532576319872, usernames count=0]
[2025-Nov-04 03:08:21.430220] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=723513532576319872, total user_mentions count=0]
[2025-Nov-04 03:08:21.430290] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=723513532576319872, return count=0]
[2025-Nov-04 03:08:26.796242] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=361352282652264576, usernames count=0]
[2025-Nov-04 03:08:26.796397] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=361352282652264576, total user_mentions count=0]
[2025-Nov-04 03:08:26.796672] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=361352282652264576, return count=0]
[2025-Nov-04 03:08:32.208039] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=448556981571493248, usernames count=0]
[2025-Nov-04 03:08:32.208208] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=448556981571493248, total user_mentions count=0]
[2025-Nov-04 03:08:32.208258] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=448556981571493248, return count=0]
[2025-Nov-04 03:08:37.567472] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=383658343172476480, usernames count=0]
